authors,citedby,author_count
"['Tun C.H.', 'Areesantichai C.']",0,2
"['Laot P.A.M.E.', 'Taneepanichskul N.']",0,2
['Adhikari K.'],0,1
"['Gaysorn S.', 'Pongpanich S.']",0,2
"['Doungjan K.', 'Chuemchit M.', 'Voramongkol N.']",0,3
"['Phromsiri S.', 'Areesantichai C.']",0,2
"['Shrestha P.', 'Chantaraprateep P.', 'Sirichokchatchawan W.']",0,3
"['Magsi A.H.', 'Pongpanich S.']",0,2
"['Naing Z.Z.', 'Kanchanakhan N.']",0,2
"['Truong Q.X.N.', 'Taneepanichskul S.', 'Nguyen P.T.', 'Nguyen D.T.']",0,4
"['Hein S.A.', 'Kanchanakhan N.']",0,2
"['Apichainan N.', 'Taneepanichskul N.']",0,2
"['Oo A.P.', 'Pongpanich S.']",0,2
"['Thu S.L.', 'Pumpaibool T.']",1,2
"['Wandee A.', 'Benjapalakorn B.']",2,2
"['Pitisuttithum O.', 'Chantaraprateep P.', 'Neeser K.J.']",0,3
"['Pruksananonda K.', 'Wasinarom A.', 'Mutirangura A.']",0,3
"['Eiamkanchanalai S.', 'Assarut N.']",3,2
"['Charoeythornkhajhornchai P.', 'Somwangthanaroj A.']",0,2
"['Songsaeng W.', 'Siriwong W.']",1,2
"['Srisuwan S.', 'Ruksakulpiwat Y.', 'Chumsamrong P.']",0,3
"['Srisonchai R.', 'Enghoff H.', 'Likhitrakarn N.', 'Panha S.']",10,4
"['Puriwat W.', 'Hoonsopon D.']",1,2
"['Mafuleka T.', 'Chuemchit M.']",2,2
"['Vinarukwong N.', 'Lukkana M.', 'Ruangwises S.', 'Wongtavatchai J.']",2,4
['Wiwanitkit V.'],0,1
"['Khongphatthanayothin A.', 'Nademanee K.']",0,2
['Hongladarom S.'],0,1
['Zhang Y.'],0,1
['Hongladarom S.'],0,1
"['Chaemchoy S.', 'Siribanpitak P.', 'Charoenkul N.', 'Kulaphas D.']",0,4
"['Hirunsupachote S.', 'Chavalparit O.', 'Tungsudjawong K.']",0,3
"['Pruksakorn S.', 'Popradit A.']",0,2
"['Promdee K.', 'Monthienvichienchai A.', 'Panbamrungkij T.']",0,3
"['Suwonjandee N.', 'Payupol T.', 'Asavapibhop B.']",0,3
"['Juttuporn A.', 'Sithisarankul P.', 'Supapong S.']",0,3
"['Kyrana E.', 'Sintusek P.', 'Dhawan A.']",0,3
"['Panpanich S.', 'Burikham P.']",0,2
['Wichiramala W.'],1,1
"['Ueasangkomsate P.', 'Suthiwartnarueput K.']",0,2
"['Jarunratanakul P.', 'Keeratiparadorn P.']",0,2
"['Anuchitchanchai O.', 'Suthiwartnarueput K.', 'Pornchaiwiseskul P.']",0,3
"['Srisuriyachai F.', 'Vathanapanich Y.']",1,2
['Thanapet K.'],0,1
['Odermatt C.C.'],1,1
"['Kuljiraseth J.', 'Wangriya A.', 'Jitkornka S.']",0,3
"['Runcrussarocc S.', 'Inkong K.', 'Rangsunvigit U.P.', 'Kulprathipanja S.']",0,4
"['Kheawhom S.', 'Lao-Atiman W.']",0,2
"['Titawat F.', 'Kitipat S.']",0,2
"['Kunthakudee N.', 'Ramakul P.', 'Pancharoen U.']",0,3
"['Pholyotha A.', 'Sutcharit C.', 'Panha S.']",15,3
"['Praditpornsilpa K.', 'Assawamakin A.', 'Tungsanga K.']",0,3
"['Hambali I.U.', 'Abba Y.', 'Bitrus A.A.', 'Peter I.D.', 'Jesse F.F.A.', 'Balakrishnan T.', 'Lila M.A.M.', 'Haron A.W.', 'Omar A.R.', 'Ahmad N.', 'Shuhaimy F.']",3,11
"['Panklang F.N.', 'Techaumnat B.', 'Wisitsoraat A.', 'Suzuki Y.']",0,4
"['Panklang N.', 'Kaewlangka T.', 'Techaumnat B.', 'Wisitsorraat A.']",0,4
"['Berdondini L.', 'Liefooghe A.P.D.']",1,2
"['Abdullah A.', 'Banmongkol C.', 'Hoonchareon N.', 'Hidaka K.']",1,4
"['Chotnitikornkun S.', 'Sukwattanasinitt M.', 'Wacharasindhu S.']",1,3
"['Salae K.', 'Sirikwanpong S.', 'Ngamukote S.', 'Katelakha K.', 'Nopponpunth V.', 'Dahlan W.']",0,6
['Vicerra P.M.M.'],1,1
"['Shutibhinyo W.', 'Wongkaew W.-S.']",0,2
"['Sripakagorn A.', 'Treenok S.']",0,2
"['Silapasuphakornwong P.', 'Sithiwichankit C.', 'Uehira K.']",0,3
"['Gunawan J.', 'Aungsuroch Y.', 'Sukarna A.', 'Nazliansyah N.', 'Efendi F.']",0,5
"['Khasuwan P.', 'Vongsantivanich W.', 'Chaimatanan S.', 'Satirapod C.']",0,4
"['Sakai R.', 'Takeda S.', 'Kadoh D.', 'Kuramashi Y.', 'Yoshimura Y.', 'Nakamura Y.']",0,6
"['Goni M.D.', 'Osman A.Y.', 'Aziz S.A.', 'Zunita Z.', 'Dhaliwal G.K.', 'Jalo M.I.', 'Bitrus A.A.', 'Jajere S.M.', 'Abbas M.A.']",2,9
"['Vanichayavisalsakul P.', 'Piromsopa K.']",4,2
"['Ratsameemonthon L.', 'Ho R.', 'Tuicomepee A.', 'Blauw J.N.']",2,4
['Wattanagun K.'],2,1
"['Kanjanapayont P.', 'Ponmanee P.', 'Grasemann B.', 'Klotzli U.', 'Nantasin P.']",2,5
"['Buasri A.', 'Ongmali D.', 'Sriboonpeng P.', 'Prompanut S.', 'Loryuenyong V.']",6,5
"['Tangjitsitcharoen S.', 'Lohasiriwat H.']",6,2
['Lertnuwat B.'],2,1
"['Kriengkraikasem K.', 'Kowitwibool K.', 'Chanpoo M.']",3,3
"['Apilux A.', 'Rengpipat S.', 'Suwanjang W.', 'Chailapakul O.']",21,4
"['Azuma M.', 'Tsukada T.', 'Inagaki T.', 'Casmad F.', 'Jindatip D.', 'Tofrizal A.', 'Maliza R.', 'Batchuluun K.', 'Syaidah R.', 'Ohno N.', 'Fujiwara K.', 'Kikuchi M.', 'Yashiro T.']",2,13
"['Visanuyothin S.', 'Plianbangchang S.', 'Somrongthong R.']",14,3
"['Komwong D.', 'Sriratanaban J.']",4,2
"['Likitlersuang S.', 'Pholkainuwatra P.', 'Chompoorat T.', 'Keawsawasvong S.']",20,4
"['Chanprapai P.', 'Kubo I.', 'Chavasiri W.']",6,3
"['Lwin T.Z.', 'Than A.A.', 'Min A.Z.', 'Robson M.G.', 'Siriwong W.']",16,5
"['Ngoennet S.', 'Nishikawa Y.', 'Hibino T.', 'Waditee-Sirisattha R.', 'Kageyama H.']",29,5
"['Bitrus A.A.', 'Zunita Z.', 'Goni M.D.', 'Mshelia I.T.']",3,4
"['Theerawasttanasiri N.', 'Taneepanichskul S.', 'Pingchai W.', 'Nimchareon Y.', 'Sriwichai S.']",4,5
"['Wongboonsin K.', 'Dejprasertsri P.', 'Krabuanrat T.', 'Roongrerngsuke S.', 'Srivannaboon S.', 'Phiromswad P.']",4,6
"['Pongthananikorn S.', 'Jantarathaneewat K.', 'Somnikha P.', 'Jaturapullarp S.', 'Meksawan K.']",2,5
"['Phupradit A.', 'Vadcharavivad S.', 'Ingsathit A.', 'Kantachuvesiri S.', 'Areepium N.', 'Sra-ium S.', 'Auamnoy T.', 'Sukasem C.', 'Sumethkul V.', 'Kitiyakara C.']",13,10
['Tonsakulrungruang K.'],9,1
['Pongsudhirak T.'],0,1
"['Taweewattanakitborvon Y.', 'Anuntavoranich P.', 'Chandrachai A.', 'Savetpanuvong P.']",3,4
"['Hansuebsai A.', 'Rungsupa S.', 'Kiyoki Y.', 'Sasaki S.', 'Chawakitchareon P.']",2,5
"['Takano K.', 'Hussaya S.', 'Nanyakorn I.-O.', 'Shibamoto E.', 'Chen X.']",3,5
"['Khantotong S.', 'Kingpaiboon S.', 'Mungkarndee P.', 'Chawakitchareon P.']",0,4
"['Kiyoki Y.', 'Chen X.', 'Veesommai C.', 'Sasaki S.', 'Uraki A.', 'Koopipat C.', 'Chawakitchareon P.', 'Hansuebsai A.']",3,8
"['Chawakitchareon P.', 'Ladsavong K.', 'Kiyoki Y.', 'Sasaki S.', 'Rungsupa S.']",1,5
"['Ladsavong K.', 'Chawakitchareon P.', 'Kiyoki Y.']",0,3
"['Rungsupa S.', 'Chawakitchareon P.', 'Hansuebsai A.', 'Sasaki S.', 'Kiyoki Y.']",2,5
"['Tiyayon P.', 'Duangmal K.']",3,2
"['Jermthaisong P.', 'Kingpaiboon S.', 'Chawakitchareon P.']",0,3
"['Nguyen L.G.', 'Hansuebsai A.']",0,2
"['Peechapol C.', 'Na-Songkhla J.', 'Sujiva S.', 'Luangsodsai A.']",8,4
"['Issaramanoros E.', 'Khlaisang J.', 'Pugsee P.']",6,3
"['Puriwat W.', 'Tripopsakul S.']",5,2
['Quashie N.T.'],4,1
"['Quicke D.L.J.', 'Butcher B.A.']",0,2
"['Rattanapan C.', 'Jankaenkaew C.', 'Sirithiwakorn T.', 'Loryuenyong V.', 'Buasri A.']",3,5
"['Wongpanit N.', 'Persson P.O.A.', 'Tungasmita S.']",1,3
['Arnuphaptrairong T.'],2,1
"['Buggakupta W.', 'Tianthong C.', 'Phermpoonboon P.', 'Tawwuttanakidkul J.', 'Jiemsirilers S.']",0,5
['Nakornthap A.'],1,1
['Charoenkul N.'],3,1
['Siribanpitak P.'],4,1
"['Sanguankotchakorn T.', 'Wijayasekara S.K.', 'Nobuhiko S.']",6,3
"['Sirijariyawat A.', 'Ngamchuachit P.', 'Boonnattakorn R.', 'Saenmuang S.']",0,4
"['Binmadi N.', 'Intapa C.', 'Chaisuparat R.', 'Akeel S.', 'Sindi A.', 'Meiller T.']",1,6
"['Hiransuthikul A.', 'Thammajaruk N.', 'Techatanawat I.', 'Karachot B.', 'Chuasuwan B.', 'Manamuti C.', 'Duereh M.', 'Sawpitiporn M.', 'Sophonphan J.', 'Gatechompol S.', 'Avihingsanon A.', 'Bowonwattanuwong C.', 'Ruxrungtham K.']",2,13
"['Saethang T.', 'Kimkong I.']",0,2
"['Panhoon S.', 'Anusasannan S.', 'Wongwanich S.']",1,3
"['Chanpokapaiboon K.', 'Khoonrit P.', 'Yusakul G.', 'Juengwatanatrakul T.', 'Putalun W.', 'Tanaka H.', 'Sakamoto S.', 'Morimoto S.']",5,8
"['Jitaree B.', 'Phumyoo T.', 'Uruwan S.', 'Sawatwong W.', 'McCormick L.', 'Tansatit T.']",14,6
"['Gunawan J.', 'Aungsuroch Y.', 'Nazliansyah N.', 'Sukarna A.']",8,4
"['Nundhapana R.', 'Senivongse T.']",1,2
"['Saerekul P.', 'Limsakun T.', 'Anantachoti P.', 'Sakulbumrungsil R.']",5,4
"['Thitikornpong W.', 'Palanuvej C.', 'Ruangrungsi N.']",8,3
['Pugsee P.'],1,1
"['Warinhomhaun S.', 'Sritularak B.', 'Charnvanich D.']",7,3
['Wijitsopon R.'],0,1
"['Srisonchai R.', 'Enghoff H.', 'Likhitrakarn N.', 'Panha S.']",12,4
"['Buppan P.', 'Seethamchai S.', 'Kuamsab N.', 'Jongwutiwes S.', 'Putaporntip C.']",0,5
"['Khy K.', 'Chintanapakdee C.', 'Wijeyewickrema A.C.']",0,3
"['Rammarat E.', 'Kraithong S.', 'Wanichacheva N.', 'Swanglap P.', 'Yindeesuk W.', 'Damrongsak P.', 'Locharoenrat K.']",2,7
"['Mitsuhashi R.', 'Kagawa K.', 'Kawahito S.', 'Koopipat C.', 'Tsumura N.']",0,5
"['Teparaksa W.', 'Sinkinson M.', 'Teparaksa J.']",0,3
"['Santiwipanont T.', 'Sumetkijakan S.', 'Wiriyakraikul T.']",0,3
"['Phowthongkum P.', 'Ittiwut C.', 'Shotelersuk V.']",3,3
"['Rajchamaha K.', 'Wiriyapinit M.', 'Raungpaka V.', 'Kanjana-Opas A.']",0,4
"['Kantavat P.', 'Kijsirikul B.', 'Songsiri P.', 'Fukui K.-I.', 'Numao M.']",9,5
"['Tanyavutti A.', 'Anuntavoranich P.', 'Nuttavuthisit K.']",3,3
"['Pirabul K.', 'Srinophakun P.', 'Thanapimmetha A.', 'Saisriyoot M.']",0,4
"['Duangdee B.', 'Rattanaphra D.', 'Thanapimmetha A.', 'Saisriyoot M.', 'Srinophakun P.']",0,5
"['Taokaew S.', 'Phisalaphong M.']",4,2
"['Inna K.', 'Sunthornvarabhas J.', 'Thanapimmetha A.', 'Saisriyoot M.', 'Srinopakun P.']",7,5
"['Tantavisut S.', 'Tofte J.N.', 'Westerlind B.O.', 'Karam M.D.', 'Phisitkul P.', 'Marsh J.L.']",0,6
"['Thapoung J.', 'Tasurin K.', 'Traiphol N.', 'Pangpaiboon N.']",5,4
"['Opapaiboon J.', 'Supradist Na Ayudhaya M.', 'Sricharoenchai P.', 'Inthidech S.', 'Matsubara Y.']",6,5
"['Poshyananda V.', 'Darayen J.', 'Tumkhanon K.', 'Puncreobutr C.', 'Khamkongkaeo A.', 'Lohwongwatana B.']",2,6
"['Chuayplod P.', 'Aht-Ong D.']",15,2
"['Kulsiriswad S.', 'Saravari O.', 'Srikulkit K.']",1,3
"['Thongsang P.', 'Hu H.', 'Lau A.', 'Zhou H.-W.']",1,4
"['Sutayatram S.', 'Soontornvipart K.', 'Glangosol P.']",1,3
"['Wangdee C.', 'Panasophonkul S.', 'Thadavirul N.', 'Soontornvipart K.', 'Pavasant P.', 'Supaphol P.', 'Techakumphu M.', 'Tharasanit T.']",0,8
"['Simeonova D.', 'Ivanovska M.', 'Murdjeva M.', 'Carvalho A.F.', 'Maes M.']",24,5
"['Roomruangwong C.', 'Simeonova D.S.', 'Stoyanov D.S.', 'Anderson G.', 'Carvalho A.', 'Maes M.']",8,6
"['Songtachalert T.', 'Roomruangwong C.', 'Carvalho A.F.', 'Bourin M.', 'Maes M.']",57,5
"['Suppapitnarm N.', 'Pongpirul K.']",2,2
"['Manwong M.', 'Lohsoonthorn V.', 'Booranasuksakul T.', 'Chaikoolvatana A.']",8,4
"['Noree C.', 'Monfort E.', 'Shotelersuk V.']",6,3
"['Hoy J.F.', 'Richardson R.', 'Ebeling P.R.', 'Rojas J.', 'Pocock N.', 'Kerr S.J.', 'Martinez E.', 'Carr A.']",17,8
"['Rauytanapanit M.', 'Sukmanee T.', 'Wongravee K.', 'Praneenararat T.']",2,4
"['Khongnomnan K.', 'Poomipak W.', 'Praianantathavorn K.', 'Saengchoowong S.', 'Pisitkun T.', 'Poovorawan Y.', 'Payungporn S.']",6,7
"['Chamnanchanunt S.', 'Rojnuckarin P.']",4,2
"['Denariyakoon S.', 'Watcharakul C.', 'Techanitisawat P.', 'Chulakadabba A.', 'Sampatanukul P.', 'Boonjunwetwat D.', 'Chatamra K.']",0,7
"['Senarat S.', 'Jiraungkoorskul W.', 'Kettratad J.']",7,3
"['Sermsuti-Anuwat N.', 'Pongpanich S.']",3,2
"['Srongsil B.', 'Vatanawood W.']",2,2
"['Lichter H.', 'Sunetnanta T.', 'Anwar T.', 'Suwannasart T.']",0,4
"['Tungphatthong C.', 'Somnuek J.', 'Phadungcharoen T.', 'Ingkaninan K.', 'Denduangboripant J.', 'Sukrong S.', 'Boatwright J.']",6,7
"['Seresirikachorn K.', 'Norasetthada L.', 'Ausayakhun S.', 'Apivatthakakul A.', 'Tangchittam S.', 'Pruksakorn V.', 'Wudhikarn K.', 'Wiwatwongwana D.']",2,8
"['Thongsiri V.', 'Visuttipitukul P.', 'Leelachao S.']",2,3
"['Lertprapaporn T.', 'Manuspiya H.', 'Laobuthee A.']",8,3
"['Asavavisithchai S.', 'Itthipornkul N.', 'Eamsard K.']",0,3
"['Wangyao P.', 'Adchariyapluk B.', 'Chantrapanichagul P.', 'Charoenyingwattana J.', 'Promchan P.', 'Supradit Na Ayudhaya M.', 'Pongsugitwat S.']",4,7
"['Ai P.', 'Tan M.', 'Reubroycharoen P.', 'Wang Y.', 'Feng X.', 'Liu G.', 'Yang G.', 'Tsubaki N.']",37,8
"['Teeraananchai S.', 'Kerr S.J.', 'Ruxrungtham K.', 'Avihingsanon A.', 'Chaivooth S.', 'Teeraratkul A.', 'Bhakeecheep S.', 'Ongwandee S.', 'Thanprasertsuk S.', 'Law M.G.']",7,10
"['Pitakpawasutthi Y.', 'Palanuvej C.', 'Ruangrungsi N.']",2,3
"['Kunanupatham P.', 'Pongpairoj N.']",1,2
"['Luadlai S.', 'Liu J.', 'Tuicomepee A.']",2,3
"['Maneeintr K.', 'Leewisuttikul T.', 'Kerdsuk S.', 'Charinpanitkul T.']",10,4
"['Pongthanaisawan J.', 'Wangjiraniran W.', 'Chuenwong K.', 'Pimonsree L.']",15,4
"['Peechapol C.', 'Na-Songkhla J.', 'Sujiva S.', 'Luangsodsai A.']",46,4
"['Chuemchit M.', 'Chernkwanma S.', 'Somrongthong R.', 'Spitzer D.L.']",7,4
"['Thanitcul S.', 'Ninpanich A.']",0,2
"['Nonthamand N.', 'Songkhla J.N.']",9,2
"['Pitukcheewanont O.', 'Tantisevi V.', 'Chansangpetch S.', 'Rojanapongpun P.']",14,4
"['Kobayashi S.', 'Denda T.', 'Liao C.-C.', 'Placksanoi J.', 'Waengsothorn S.', 'Aryuthaka C.', 'Panha S.', 'Izawa M.']",6,8
"['Sankhom R.', 'Warrit N.', 'Pimpakan T.', 'Wiwegweaw A.']",0,4
"['Udomsaksakul N.', 'Kodama K.', 'Tanasupawat S.', 'Savarajara A.']",4,4
"['Surakiatchai P.', 'Choowong M.', 'Charusiri P.', 'Charoentitirat T.', 'Chawchai S.', 'Pailoplee S.', 'Chabangborn A.', 'Phantuwongraj S.', 'Chutakositkanon V.', 'Kongsen S.', 'Nimnate P.', 'Bissen R.']",11,12
"['Jampoka K.', 'Muangpaisarn P.', 'Khongnomnan K.', 'Treeprasertsuk S.', 'Tangkijvanich P.', 'Payungporn S.']",71,6
"['Boonprasop S.', 'Sangteerasintop S.', 'Chalermsinsuwan B.', 'Piumsomboon P.']",3,4
"['Nguyen P.T.', 'Likhitruangsilp V.', 'Onishi M.']",9,3
"['Teparaksa W.', 'Teparaksa J.']",0,2
"['Pham T.N.', 'Rungamornrat J.', 'Pansuk W.', 'Sato Y.']",0,4
"['Chaikomon K.', 'Chattong S.', 'Chaiya T.', 'Tiwawech D.', 'Sritana-Anant Y.', 'Sereemaspun A.', 'Manotham K.']",25,7
"['Choemprayong S.', 'Pittayaporn P.', 'Pothipath V.', 'Jatuthasri T.', 'Kaenmuang J.']",0,5
"['Sriborisutsakul S.', 'Dissamana S.', 'Limwichitr S.']",0,3
"['Apaydin D.H.', 'Portenkirchner E.', 'Jintanalert P.', 'Strauss M.', 'Luangchaiyaporn J.', 'Sariciftci N.S.', 'Thamyongkit P.']",6,7
"['Ruga R.', 'Kingkaew K.', 'Tamsampaoloet K.', 'Chavasiri W.']",1,4
['Middleton C.'],4,1
"['Chongchitmate W.', 'Ostrovsky R.']",2,2
"['Angsuwatcharakon P.', 'Sodsai P.', 'Rerknimitr R.', 'Hirankarn N.']",5,4
"['Maes M.', 'Congio A.', 'Moraes J.B.', 'Bonifacio K.L.', 'Barbosa D.S.', 'Vargas H.O.', 'Morris G.', 'Puri B.K.', 'Michelin A.P.', 'Nunes S.O.V.']",19,10
"['Meephansan J.', 'Ungpraphakorn N.', 'Ponnikorn S.', 'Suchonwanit P.', 'Poovorawan Y.']",11,5
"['Aumnate C.', 'Pongwisuthiruchte A.', 'Pattananuwat P.', 'Potiyaraj P.']",58,4
"['Suktanarak P.', 'Watchasit S.', 'Chitchak K.', 'Plainpan N.', 'Chainok K.', 'Vanalabhpatana P.', 'Pienpinijtham P.', 'Suksai C.', 'Tuntulani T.', 'Ruangpornvisuti V.', 'Leeladee P.']",10,11
"['Maneeprom N.', 'Taneepanichskul S.', 'Panza A.']",6,3
"['Yaman R.', 'Thadaniti S.', 'Ahmad N.', 'Abdullah J.', 'Ismail F.Z.']",0,5
"['Van Hong Bui L.', 'Stitmannaithum B.', 'Ueda T.']",19,3
"['Boonjamnian S.', 'Trakulsujaritchok T.', 'Srisook K.', 'Hoven V.P.', 'Nongkhai P.N.']",5,5
"['Jarunratanakul P.', 'Jinchang K.']",5,2
"['Kiatpanabhikul P.', 'Snabboon T.']",1,2
"['Iwahori Y.', 'Takada Y.', 'Shiina T.', 'Adachi Y.', 'Bhuyan M.K.', 'Kijsirikul B.']",9,6
"['Thepsoparn M.', 'Sereeyotin J.', 'Pannangpetch P.']",13,3
"['Oranratanaphan S.', 'Wanishpongpan S.', 'Termrungruanglert W.', 'Triratanachat S.']",8,4
"['Durr C.', 'Apinun J.', 'Mittlmeier T.', 'Rammelt S.']",9,4
"['Sintusek P.', 'Kyrana E.', 'Dhawan A.']",6,3
"['Pongsachareonnont P.', 'Mak M.Y.K.', 'Hurst C.P.', 'Lam W.-C.']",19,4
"['Thammarat P.', 'Kulsing C.', 'Wongravee K.', 'Leepipatpiboon N.', 'Nhujak T.']",36,5
"['Srimuang C.', 'Cooharojananone N.', 'Tanlamai U.', 'Chandrachai A.']",2,4
['Wijitkosum S.'],23,1
"['Prapasawasdi U.', 'Wuttisittikulkij L.', 'Borompichaichartkul C.', 'Changkaew L.', 'Saadi M.']",5,5
"['Wichitnithad W.', 'Kiatkumjorn T.', 'Jithavech P.', 'Thanawattanawanich P.', 'Ratnatilaka Na Bhuket P.', 'Rojsitthisak P.']",8,6
"['Eiammanussakul T.', 'Sangveraphunsiri V.']",19,2
"['Yang J.', 'Li X.', 'Jiang Y.', 'Qiu G.', 'Buckdahn S.']",3,5
"['Sooksaen P.', 'Sathukan P.', 'Saetang D.', 'Khunchomphu N.']",0,4
"['Li C.', 'Qin J.', 'Sawangphruk M.', 'Zhang X.', 'Liu R.']",8,5
"['Anuwattana R.', 'Phungngamphan P.', 'Chawakitchareon P.']",1,3
"['Chanmungkalakul S.', 'Ervithayasuporn V.', 'Boonkitti P.', 'Phuekphong A.', 'Prigyai N.', 'Kladsomboon S.', 'Kiatkamjornwong S.']",47,7
"['Meepracha W.', 'Taiphapoon T.', 'Chandrachai A.', 'Sinthupinyo S.']",2,4
"['Nitaya T.', 'Cheng Y.', 'Lu S.', 'Poochinda K.', 'Pruksathorn K.', 'Jiang S.P.']",18,6
['Hongladarom S.'],1,1
"['Lammasak K.', 'Kijparkorn S.', 'Angkanaporn K.']",6,3
"['Tantavisut S.', 'Lohwongwatana B.', 'Khamkongkaeo A.', 'Bootchai S.', 'Tangpornprasert P.', 'Tanavalee A.', 'Ittiravivong P.']",0,7
"['Siriwut W.', 'Edgecombe G.D.', 'Sutcharit C.', 'Tongkerd P.', 'Panha S.']",12,5
"['Jutivorakool K.', 'Sittiwattanawong P.', 'Kantikosum K.', 'Hurst C.P.', 'Kumtornrut C.', 'Asawanonda P.', 'Klaewsongkram J.', 'Rerknimitr P.']",22,8
"['Nghiem N.D.H.', 'Baupradist S.', 'Chinram R.']",2,3
"['Slutskiy P.', 'Ordeix E.']",0,2
"['Futrakul N.', 'Futrakul P.']",1,2
"['Pirintr P.', 'Limprasutr V.', 'Saengklub N.', 'Pavinadol P.', 'Yapao N.', 'Limvanicharat N.', 'Kuecharoen H.', 'Kijtawornrat A.']",6,8
"['Somwong P.', 'Suttisri R.']",13,2
"['Tooptompong P.', 'Piromsopa K.']",3,2
"['Dechsupa S.', 'Yingsakmongkol W.', 'Limthongkul W.', 'Singhatanadgige W.', 'Honsawek S.']",12,5
"['MacDonald D.M.', 'Melzer A.C.', 'Collins G.', 'Avihingsanon A.', 'Crothers K.', 'Ingraham N.E.', 'Mugerwa H.', 'Ristola M.', 'Shuter J.', 'Kunisaki K.M.']",13,10
"['Sa-Ing V.', 'Vorasayan P.', 'Suwanwela N.C.', 'Auethavekiat S.', 'Chinrungrueng C.']",24,5
"['Wongjinda L.T.C.T.', 'Taneepanichsakul S.']",0,2
"['Diniyanti S.N.', 'Werawatganone P.', 'Muangsiri W.']",3,3
"['Suwanprateep S.', 'Pimpan V.', 'Mongkolnavin R.']",0,3
"['Saenmanot S.', 'Insung A.', 'Pumnuan J.', 'Tawatsin A.', 'Thavara U.', 'Phumee A.', 'Gay F.', 'Tachaboonyakiat W.', 'Siriyasatien P.']",6,9
"['Chaweewan C.', 'Surarerks A.', 'Rungsawang A.', 'Manaskasemsak B.']",2,4
"['Rattanopas O.', 'Naewrittikul W.', 'Chaisuwan T.']",1,3
"['Thaipradit P.', 'Limphitakphong N.', 'Kanchanapiya P.', 'Tantisattayakul T.', 'Chavalparit O.']",2,5
"['Wananukul S.', 'Santatipayunkul T.', 'Chatproedprai S.', 'Tempark T.', 'Chatsuwan T.']",1,5
"['Rua-Taborda M.I.', 'Santawitee O.', 'Phongphut A.', 'Chayasombat B.', 'Thanachayanont C.', 'Prichanont S.', 'Elissalde C.', 'Bernard J.', 'Debeda H.']",1,9
"['Onutai S.', 'Kobayashi T.', 'Thavorniti P.', 'Jiemsirilers S.']",3,4
"['Ormstad H.', 'Bryn V.', 'Verkerk R.', 'Skjeldal O.H.', 'Halvorsen B.', 'Saugstad O.D.', 'Isaksen J.', 'Maes M.']",19,8
"['Al-Hakeim H.K.', 'Al-Kufi S.N.', 'Al-Dujaili A.H.', 'Maes M.']",20,4
"['Kosuwin R.', 'Feng M.', 'Makiuchi T.', 'Putaporntip C.', 'Tachibana H.', 'Jongwutiwes S.']",3,6
"['Seresirikachorn K.', 'Snidvongs K.', 'Chitsuthipakorn W.', 'Ruksakul W.', 'Chusakul S.', 'Kanjanaumporn J.', 'Aeumjaturapat S.']",9,7
"['Thongphasook N.', 'Muangsin V.']",0,2
"['Phain C.', 'Limpiyakorn Y.']",0,2
"['Penpinun T.', 'Surarerks A.']",0,2
"['Mahanonda R.', 'Champaiboon C.', 'Subbalekha K.', 'Sa-Ard-Iam N.', 'Yongyuth A.', 'Isaraphithakkul B.', 'Rerkyen P.', 'Charatkulangkun O.', 'Pichyangkul S.']",25,9
"['Suksribangteuy W.', 'Vatanawood W.']",0,2
"['Pomak W.', 'Limpiyakorn Y.']",0,2
"['Ruangkanjanases A.', 'Kaoian P.']",0,2
"['Chutima P.', 'Prasert K.']",3,2
"['Velmurugan R.', 'Incharoensakdi A.']",19,2
"['Buppan P.', 'Seethamchai S.', 'Kuamsab N.', 'Harnyuttanakorn P.', 'Putaporntip C.', 'Jongwutiwes S.']",6,6
"['Speer M.E.', 'Huang M.L.', 'Dogan B.E.', 'Adrada B.E.', 'Candelaria R.P.', 'Hess K.R.', 'Hansakul P.', 'Yang W.T.', 'Rauch G.M.']",20,9
"['Boyd T.K.', 'Parast M.M.', 'Horii M.', 'Tantbirojn P.']",2,4
"['Chutivisut P.', 'Isobe K.', 'Powtongsook S.', 'Pungrasmi W.', 'Kurisu F.']",17,5
"['Sowanpreecha R.', 'Rerngsamran P.']",12,2
"['Areerak K.', 'van der Beek A.J.', 'Janwantanakul P.']",3,3
"['Chokchai S.', 'Chotpantarat S.', 'Takashima I.', 'Uchida Y.', 'Widiatmojo A.', 'Yasukawa K.', 'Charusiri P.']",17,7
"['Einzenberger R.', 'Schaffar W.']",10,2
['Schaffar W.'],0,1
['Middleton C.'],4,1
"['Areerak K.', 'Van Der Beek A.J.', 'Janwantanakul P.']",2,3
"['Tansriratanawong K.', 'Wongwan P.', 'Ishikawa H.', 'Nakahara T.', 'Wongravee K.']",5,5
['Teparaksa W.'],0,1
['Schaffar W.'],6,1
"['Techasaensiri C.', 'Radhakrishnan A.', 'Als D.', 'Thisyakorn U.']",10,4
"['Boonklurb R.', 'Duangpan A.', 'Treeyaprasert T.']",18,3
"['Siwasaranond N.', 'Nimitphong H.', 'Manodpitipong A.', 'Saetung S.', 'Chirakalwasan N.', 'Thakkinstian A.', 'Reutrakul S.']",39,7
"['Montrivade S.', 'Maneesow P.', 'Osotthanakorn T.', 'Chattranukulchai P.']",1,4
