authors,citedby,author_count
"['Pudkon W.', 'Laomeephol C.', 'Damrongsakkul S.', 'Kanokpanont S.', 'Ratanavaraporn J.']",7,5
"['Rodphukdeekul S.', 'Tabata M.', 'Ratanaporncharoen C.', 'Takeuchi Y.', 'Somboon P.', 'Boonlue W.', 'Miyahara Y.', 'Sriyudthsak M.']",3,8
"['Choed-Amphai C.', 'Phusua A.', 'Ittiwut C.', 'Charoenkwan P.', 'Suphapeetiporn K.', 'Shotelersuk V.']",1,6
"['Srichumpuang C.', 'Sosothikul D.']",1,2
"['Kaewsongpol K.', 'Changkhamchom S.', 'Thummarungsan N.', 'Siemanond K.', 'Sirivat A.']",0,5
"['Swe H.N.', 'Sritularak B.', 'Rojnuckarin P.', 'Luechapudiporn R.']",4,4
"['Sawangjang B.', 'Induvesa P.', 'Wongrueng A.', 'Pumas C.', 'Wattanachira S.', 'Rakruam P.', 'Punyapalakul P.', 'Takizawa S.', 'Khan E.']",13,9
"['Pinthong P.', 'Klongklaew P.', 'Praserthdam P.', 'Panpranot J.']",2,4
"['Boonpeng A.', 'Jaruratanasirikul S.', 'Wattanavijitkul T.', 'Nawakitrangsan M.', 'Samaeng M.']",1,5
"['Phaodee P.', 'Sabatini D.A.']",10,2
"['Brimson J.M.', 'Prasanth M.I.', 'Malar D.S.', 'Sharika R.', 'Sivamaruthi B.S.', 'Kesika P.', 'Chaiyasut C.', 'Tencomnao T.', 'Prasansuklab A.']",9,9
"['Issariyapat A.', 'Song T.', 'Visuttipitukul P.', 'Umeda J.', 'Qian M.', 'Kondoh K.']",4,6
"['Mahantshetty U.', 'Poetter R.', 'Beriwal S.', 'Grover S.', 'Lavanya G.', 'Rai B.', 'Petric P.', 'Tanderup K.', 'Carvalho H.', 'Hegazy N.', 'Mohamed S.', 'Ohno T.', 'Amornwichet N.']",40,13
"['Chompoorat T.', 'Thepumong T.', 'Taesinlapachai S.', 'Likitlersuang S.']",25,4
"['Sheshadri A.', 'Kittiskulnam P.', 'Delgado C.', 'Sudore R.L.', 'Lai J.C.', 'Johansen K.L.']",1,6
"['Limmanont C.', 'Lertwatcharasarakul P.', 'Ponglowhapan S.', 'Sirinarumitr K.']",1,4
"['Chongcharoenyanon T.', 'Wacharachaisurapol N.', 'Anugulruengkitt S.', 'Maimongkol P.', 'Anunsittichai O.', 'Sophonphan J.', 'Chatsuwan T.', 'Puthanakit T.']",3,8
"['Sirisangwon R.', 'Phupong V.']",1,2
"['Jitsamai W.', 'Khrutkham N.', 'Hunprasit V.', 'Chandrashekar R.', 'Bowman D.', 'Sukhumavasi W.']",5,6
"['Linsuwanon P.', 'Auysawasdi N.', 'Wongwairot S.', 'Leepitakrat S.', 'Rodkhamtook W.', 'Wanja E.', 'Monkanna T.', 'Wegner M.', 'Davidson S.', 'Poovorawan Y.', 'Poole-Smith B.', 'Limsuwon C.', 'McCardle P.']",6,13
"['Chen X.', 'Fu W.', 'Luo Y.', 'Cui C.', 'Suppavorasatit I.', 'Liang L.']",34,6
"['Sirithiantong T.', 'Woratanarat P.', 'Woratanarat T.', 'Angsanuntsukh C.', 'Saisongcroh T.', 'Unwanatham N.', 'Thakkinstian A.']",5,7
"['Chantarawaratit P.-O.', 'Yanisarapan T.']",7,2
"['Velmurugan R.', 'Incharoensakdi A.']",6,2
"['Dousay T.A.', 'Wetcho S.', 'Muljana P.S.', 'Arslan O.', 'Elliott H.D.', 'Peacock R.', 'Carr-Chellman A.A.']",0,7
"['Zhao Y.', 'Asahina A.', 'Asawanonda P.', 'Frez M.L.', 'Imafuku S.', 'Hyun Kim D.', 'Theng C.', 'Wang L.', 'Zhang J.A.', 'Zimmo S.']",4,10
"['Tangphati T.', 'Pradhan A.', 'Errehymy A.', 'Banerjee A.']",23,4
"['Mohdee V.', 'Parasuk V.', 'Pancharoen U.']",15,3
"['Santisukwongchote S.', 'Teerapakpinyo C.', 'Chankate P.', 'Techavichit P.', 'Boongird A.', 'Sathornsumetee S.', 'Thammachantha S.', 'Cheunsuchon P.', 'Tanboon J.', 'Thorner P.S.', 'Shuangshoti S.']",5,11
"['Le V.H.', 'Tangaramvong S.', 'Rungamornrat J.', 'Limkatanyu S.']",2,4
"['Jariyasakoolroj P.', 'Supthanyakul R.', 'Laobuthee A.', 'Lertworasirikul A.', 'Yoksan R.', 'Phongtamrug S.', 'Chirachanchai S.']",6,7
"['Arlai A.', 'Tananuwong K.']",6,2
"['Kyaw K.', 'Treepongkaruna S.', 'Jiraporn P.']",8,3
"['Thepwilai S.', 'Wangritthikraikul K.', 'Chawchai S.', 'Bissen R.']",6,4
"['Jiwarungrueangkul T.', 'Phaksopa J.', 'Sompongchaiyakul P.', 'Tipmanee D.']",27,4
"['Harutaichun P.', 'Boonyong S.', 'Pensri P.']",6,3
"['Udomkarnjananun S.', 'Kerr S.J.', 'Francke M.I.', 'Avihingsanon Y.', 'van Besouw N.M.', 'Baan C.C.', 'Hesselink D.A.']",3,7
"['Khemaphiphat P.', 'Wudhikarn K.', 'Bunworasate U.', 'Chanswangphuwana C.']",0,4
"['Yingklang M.', 'Banjong D.', 'Haonon O.', 'Intuyod K.', 'Dangtakot R.', 'Thongpon P.', 'Pinlaor P.', 'Laha T.', 'Siriyasatien P.', 'Pinlaor S.']",4,10
"['Chanhome A.', 'Chaitusaney S.']",0,2
"['Jarumaneeroj P.', 'Sakulsom N.']",3,2
"['Gutierrez Lopez J.', 'Tor-ngern P.', 'Oren R.', 'Kozii N.', 'Laudon H.', 'Hasselquist N.J.']",15,6
"['Damrongsri D.', 'Nowwarote N.', 'Sonpoung O.', 'Photichailert S.', 'Osathanon T.']",2,5
"['Ban H.', 'Zhang T.', 'Gong X.', 'Sun Q.', 'Zhang X.-L.', 'Pootrakulchote N.', 'Shen Y.', 'Wang M.']",22,8
"['Korkerd K.', 'Soanuch C.', 'Gidaspow D.', 'Piumsomboon P.', 'Chalermsinsuwan B.']",8,5
"['Sa-ngasaeng Y.', 'Sirimungkalakul N.', 'Boonyongmaneerat Y.', 'Jongpatiwut S.']",0,4
"['Phengsaart T.', 'Ito M.', 'Kimura S.', 'Azuma A.', 'Hori K.', 'Tanno H.', 'Jeon S.', 'Park I.', 'Tabelin C.B.', 'Hiroyoshi N.']",8,10
"['Srijangwad A.', 'Tripipat T.', 'Saeng-chuto K.', 'Jermsujarit P.', 'Tantituvanont A.', 'Okabayashi T.', 'Nilubol D.']",5,7
"['Tabelin C.B.', 'Park I.', 'Phengsaart T.', 'Jeon S.', 'Villacorte-Tabelin M.', 'Alonzo D.', 'Yoo K.', 'Ito M.', 'Hiroyoshi N.']",108,9
"['Sankaranarayanan S.', 'Lakshmi D.S.', 'Vivekanandhan S.', 'Ngamcharussrivichai C.']",36,4
"['Ponghiran W.', 'Charoensaeng A.', 'Khaodhiar S.']",6,3
"['Palakhachane S.', 'Ketkaew Y.', 'Chuaypen N.', 'Sirirak J.', 'Boonsombat J.', 'Ruchirawat S.', 'Tangkijvanich P.', 'Suksamrarn A.', 'Limpachayaporn P.']",10,9
"['Helmich R.C.', 'Van den Berg K.R.E.', 'Panyakaew P.', 'Cho H.J.', 'Osterholt T.', 'McGurrin P.', 'Shamim E.A.', 'Popa T.', 'Haubenberger D.', 'Hallett M.']",12,10
"['Jantra S.', 'Palaga T.', 'Rashatasakhon P.', 'Sukwattanasinitt M.', 'Wacharasindhu S.']",7,5
"['Rianthavorn P.', 'Siripen N.', 'Kunnaruk K.']",1,3
"['Wiranarongkorn K.', 'Im-orb K.', 'Panpranot J.', 'Marechal F.', 'Arpornwichanop A.']",10,5
"['Khudamrongsawat J.', 'Kettratad J.', 'Intasorn P.', 'Pinyo N.', 'Tapcheewin S.', 'Wanusrut P.']",1,6
"['Chantadisai M.', 'Buschner G.', 'Kronke M.', 'Rauscher I.', 'Langbein T.', 'Nekolla S.G.', 'Schiller K.', 'Heck M.M.', 'Maurer T.', 'Wurzer A.', 'Wester H.-J.', ""D'Alessandria C."", 'Weber W.', 'Eiber M.']",4,14
"['Junlakarn S.', 'Kittner N.', 'Tongsopit S.', 'Saelim S.']",14,4
"['Dharmaraj S.', 'Ashokkumar V.', 'Pandiyan R.', 'Halimatul Munawaroh H.S.', 'Chew K.W.', 'Chen W.-H.', 'Ngamcharussrivichai C.']",101,7
"['Nantavithya C.', 'Paulino A.C.', 'Liao K.', 'Woodhouse K.D.', 'McGovern S.L.', 'Grosshans D.R.', 'McAleer M.F.', 'Khatua S.', 'Chintagumpala M.M.', 'Majd N.', 'Zaky W.', 'Yeboa D.N.']",2,12
"['Maes M.', 'Vojdani A.', 'Sirivichayakul S.', 'Barbosa D.S.', 'Kanchanatawan B.']",19,5
"['Le N.T.', 'Asdornwised W.', 'Chaitusaney S.', 'Benjapolakul W.']",2,4
"['Thanasut A.', 'Silkosessak O.', 'Subbalekha K.']",4,3
"['Liu Y.', 'Aungsuroch Y.', 'Gunawan J.', 'Zeng D.']",26,4
"['Gunawan J.', 'Aungsuroch Y.', 'Marzilli C.', 'Fisher M.L.', 'Nazliansyah', 'Sukarna A.']",33,6
"['Vetchapitak T.', 'Rana M.S.', 'Sasaki S.', 'Taniguchi T.', 'Sugiyama S.', 'Soejima J.', 'Luangtongkum T.', 'Yamaguchi Y.', 'Misawa N.']",2,9
"['Pittayanon R.', 'Faknak N.', 'Ananchuensook P.', 'Prasoppokakorn T.', 'Plai-dum S.', 'Thummongkhol T.', 'Paitoonpong L.', 'Rerknimitr R.']",4,8
"['Liu Y.', 'Aungsuroch Y.', 'Gunawan J.', 'Sha L.', 'Shi T.']",5,5
"['Jantharadej K.', 'Limpiyakorn T.', 'Kongprajug A.', 'Mongkolsuk S.', 'Sirikanchana K.', 'Suwannasilp B.B.']",4,6
"['Mandawat A.', 'Chattranukulchai P.', 'Mandawat A.', 'Blood A.J.', 'Ambati S.', 'Hayes B.', 'Rehwald W.', 'Kim H.W.', 'Heitner J.F.', 'Shah D.J.', 'Klem I.']",20,11
"['Sirirattanakul S.', 'Santiyanont R.']",4,2
"['Thounthong P.', 'Mungporn P.', 'Pierfederici S.', 'Guilbert D.', 'Takorabet N.', 'Nahid-Mobarakeh B.', 'Hu Y.', 'Bizon N.', 'Huangfu Y.', 'Kumam P.', 'Burikham P.']",11,11
"['Virojanawat M.', 'Puapatanakul P.', 'Chuengsaman P.', 'Boonyakrai C.', 'Buranaosot S.', 'Katavetin P.', 'Praditpornsilpa K.', 'Eiam-Ong S.', 'Kanjanabuch T.']",5,9
"['Laovanich V.', 'Chuppunnarat Y.', 'Laovanich M.', 'Saibunmi S.']",8,4
"['Kongsong W.', 'Waite P.D.', 'Sittitavornwong S.', 'Schibler M.', 'Alshahrani F.']",2,5
"['Junnil P.', 'Cheanvechai C.', 'Namchaisiri J.', 'Saprungruang A.', 'Thitivaraporn P.', 'Chomvilailuk M.', 'Benjacholamas V.']",3,7
"['Reddy R.', 'Jiang Q.', 'Aramwit P.', 'Reddy N.']",14,4
"['Kittithammavong V.', 'Charoensaeng A.', 'Khaodhiar S.']",7,3
"['Kimwattananukul K.', 'Noppakun N.', 'Asawanonda P.', 'Kumtornrut C.']",7,4
"['Intarak N.', 'Budsamongkol T.', 'Theerapanon T.', 'Chanamuangkon T.', 'Srijunbarl A.', 'Boonprakong L.', 'Porntaveetus T.', 'Shotelersuk V.']",6,8
"['Radulesco T.', 'Lechien J.R.', 'Sowerby L.J.', 'Saussez S.', 'Chiesa-Estomba C.', 'Sargi Z.', 'Lavigne P.', 'Calvo-Henriquez C.', 'Lim C.M.', 'Tangjaturonrasme N.', 'Vatanasapt P.', 'Dehgani-Mobaraki P.', 'Fakhry N.', 'Ayad T.', 'Michel J.']",0,15
"['De Guzman M.R.', 'Wen Y.-H.', 'Du J.', 'Yuan L.', 'Wu C.-S.', 'Hung W.-S.', 'Guo J.-P.', 'Yao Y.-L.', 'Yuan S.', 'Wang R.-Y.', 'Suen M.-C.', 'Tsou C.-H.']",11,12
"['Obada D.O.', 'Dodoo-Arhin D.', 'Jimoh A.', 'Abdullahi A.', 'Bansod N.D.', 'Iorpenda M.J.', 'Aquatar M.O.', 'Sowunmi A.R.', 'Abdulrahim M.Y.', 'Abraham C.Y.', 'Ochuokpa E.O.']",5,11
"['Chaiarwut S.', 'Niyompanich J.', 'Ekabutr P.', 'Chuysinuan P.', 'Pavasant P.', 'Supaphol P.']",9,6
"['Assas M.', 'Wiriyakijja P.', 'Fedele S.', 'Porter S.', 'Ni Riordain R.']",5,5
"['Prasitlumkum N.', 'Thangjui S.', 'Leesutipornchai T.', 'Kewcharoen J.', 'Limpruttidham N.', 'Pai R.G.']",4,6
"['Danpoonkij P.', 'Kleawsirikul N.', 'Leepaisomboon P.', 'Gaviphatt N.', 'Sakaino H.', 'Vateekul P.']",2,6
"['Pipatchatchawal C.', 'Phimoltares S.']",1,2
"['Ponlawan P.', 'Kaewsaitiam N.', 'Phimoltares S.', 'Panthuwadeethorn S.']",0,4
"['Wang H.', 'Lursinsap C.']",1,2
"['Changsakul P.', 'Boonsiri S.', 'Sinapiromsaran K.']",2,3
"['Wanasukapunt R.', 'Phimoltares S.']",2,2
"['Chalayon P.', 'Tangwongsan C.']",2,2
"['Saetia C.', 'Chuangsuwanich E.', 'Chalothorn T.', 'Vateekul P.']",1,4
"['Ngamprasertsith S.', 'Sukaead W.', 'Camy S.', 'Condoret J.-S.', 'Sawangkeaw R.']",2,5
"['Tibay J.', 'Cruz F.', 'Tangang F.', 'Juneng L.', 'Ngo-Duc T.', 'Phan-Van T.', 'Santisirisomboon J.', 'Singhruck P.', 'Gunawan D.', 'Aldrian E.', 'Narisma G.T.']",4,11
"['Hongpanarak T.', 'Mongkolnavin J.']",1,2
"['Anunphop P.', 'Chongstitvatana P.']",0,2
"['Srinarong N.', 'Mongkolnavin J.']",1,2
"['Tosiri W.', 'Kleawsirikul N.', 'Leepaisomboon P.', 'Gaviphatt N.', 'Sakaino H.', 'Vateekul P.']",2,6
"['Kusdianto H.', 'Kullapanich C.', 'Palasuk M.', 'Jandang S.', 'Pattaragulwanit K.', 'Ouazzani J.', 'Chavanich S.', 'Viyakarn V.', 'Somboonna N.']",3,9
"['Vanichchanunt P.', 'La-Aiddee P.', 'Sasithong P.', 'Paripurana S.']",1,4
"['Al Ahsan R.', 'Wuttisittikulkij L.']",3,2
"['Sinpan N.', 'Sasithong P.', 'Penpinun C.', 'Noisri S.', 'Passmore N.', 'Chaudhary S.', 'Vanichchanunt P.', 'Wuttisittikulkii L.', 'Poomrittigul S.']",0,9
"['Sriprasert T.', 'Parnianifard A.', 'Al Ahsan R.', 'Sasithong P.', 'Saadi M.', 'Vanichchanunt P.', 'Plodchinda V.', 'Srichavengsup W.', 'Wuttisittikulkij L.']",0,9
"['Penpinun C.', 'Woradit K.', 'Tangwongchai S.', 'Tunvirachaisakul C.', 'Sasithong P.', 'Noisri S.', 'Sinpan N.', 'Parnianifard A.', 'Pengnoo M.', 'Saadi M.', 'Vanichchanunt P.', 'Wuttisittikulkij L.']",2,12
"['Aung H.L.', 'Chaudhary S.', 'Saadi M.', 'Wuttisittikulkij L.']",0,4
"['Tolani M.', 'Bajpai A.', 'Sunny', 'Singh R.K.', 'Wuttisittikulkij L.', 'Kovintavewat P.']",4,6
"['Maw A.K.', 'Somboon P.', 'Srituravanich W.', 'Teeramongkonrasmee A.']",3,4
"['Charoensumran P.', 'Pratumyot K.', 'Vilaivan T.', 'Praneenararat T.']",4,4
"['Saisorn W.', 'Saithong S.', 'Phuengmaung P.', 'Udompornpitak K.', 'Bhunyakarnjanarat T.', 'Visitchanakun P.', 'Chareonsappakit A.', 'Pisitkun P.', 'Chiewchengchol D.', 'Leelahavanichkul A.']",22,10
"['Pluengphon P.', 'Tsuppayakorn-aek P.', 'Sukmas W.', 'Inceesungvorn B.', 'Bovornratanaraks T.']",10,5
"['Atthapak C.', 'Ektarawong A.', 'Pakornchote T.', 'Alling B.', 'Bovornratanaraks T.']",3,5
"['Majumdar R.', 'Wannasiri C.', 'Sukwattanasinitt M.', 'Ervithayasuporn V.']",18,4
"['Sangpong L.', 'Khaksar G.', 'Pinsorn P.', 'Oikawa A.', 'Sasaki R.', 'Erban A.', 'Watanabe M.', 'Wangpaiboon K.', 'Tohge T.', 'Kopka J.', 'Hoefgen R.', 'Saito K.', 'Sirikantaramas S.']",11,13
"['Maes M.', 'Anderson G.']",7,2
"['de Winther M.P.J.', 'Palaga T.']",2,2
"['Androutsopoulos J.', 'Chowchong A.']",4,2
"['Hojitsiriyanont J.', 'Chaibuth P.', 'Boonkitpatarakul K.', 'Ruangpornvisuti V.', 'Palaga T.', 'Chainok K.', 'Sukwattanasinitt M.']",6,7
"['Nootem J.', 'Daengngern R.', 'Sattayanon C.', 'Wattanathana W.', 'Wannapaiboon S.', 'Rashatasakhon P.', 'Chansaenpak K.']",11,7
"['Tangmahakul N.', 'Makoom P.', 'Surachetpong S.D.']",1,3
"['Biehn S.E.', 'Limpikirati P.', 'Vachet R.W.', 'Lindert S.']",12,4
"['Bunditboondee C.', 'Lohwacharin J.', 'Khan E.', 'Kulyakoon S.', 'Laohhasurayotin K.']",3,5
"['Chen W.-H.', 'Fong Eng C.', 'Lin Y.-Y.', 'Bach Q.-V.', 'Ashokkumar V.', 'Show P.-L.']",37,6
"['Sainakum A.', 'Jittangprasert P.', 'Sompongchaiyakul P.', 'Jirapinyakul A.']",3,4
"['Boukhari A.', 'Deghfel B.', 'Mahroug A.', 'Amari R.', 'Selmi N.', 'Kheawhom S.', 'Mohamad A.A.']",17,7
"['Ngoensawat U.', 'Parnsubsakul A.', 'Kaitphaiboonwet S.', 'Wutikhun T.', 'Sapcharoenkun C.', 'Pienpinijtham P.', 'Ekgasit S.']",13,7
"['Chainok K.', 'Jittirattanakun S.', 'Theppitak C.', 'Jiajaroen S.', 'Puangsing P.', 'Saphu W.', 'Kielar F.', 'Dungkaew W.', 'Rungtaweevoranit B.', 'Sukwattanasinitt M.']",3,10
"['El-Salhy M.', 'Patcharatrakul T.', 'Gonlachanvit S.']",10,3
"[""Wun'Gaeo C."", ""Wun'Gaeo S.""]",0,2
"['Apiwatsiri P.', 'Pupa P.', 'Yindee J.', 'Niyomtham W.', 'Sirichokchatchawan W.', 'Lugsomya K.', 'Shah A.A.', 'Prapasarakul N.']",6,8
"['Duangjan C.', 'Rangsinth P.', 'Zhang S.', 'Gu X.', 'Wink M.', 'Tencomnao T.']",16,6
"['Ploensin T.', 'Piromsopa K.', 'Srimanobhas N.']",0,3
"['Klaewkla M.', 'Pichyangkura R.', 'Chunsrivirot S.']",6,3
"['Panotopoulos G.', 'Tangphati T.', 'Banerjee A.', 'Jasim M.K.']",23,4
"['Tempark T.', 'Shwayder T.']",0,2
"['Mehrotra R.', 'Gutierrez M.A.C.', 'Scott C.M.', 'Arnold S.', 'Monchanin C.', 'Viyakarn V.', 'Chavanich S.']",8,7
"['Seneesrisakul K.', 'Kanokkarn P.', 'Charoensaeng A.', 'Chavadej S.']",8,4
"['Maliwan T.', 'Pungrasmi W.', 'Lohwacharin J.']",37,3
"['Saqib S.', 'Rafiq S.', 'Muhammad N.', 'Khan A.L.', 'Mukhtar A.', 'Ullah S.', 'Nawaz M.H.', 'Jamil F.', 'Zhang C.', 'Ashokkumar V.']",16,10
"['Yorsaeng R.', 'Vichaiwattana P.', 'Klinfueng S.', 'Wongsrisang L.', 'Sudhinaraset N.', 'Vongpunsawad S.', 'Poovorawan Y.']",0,7
"['Mengesha T.', 'Schikorra A.', 'Yeepo S.']",9,3
"['Boontip T.', 'Waditee-Sirisattha R.', 'Honda K.', 'Napathorn S.C.']",4,4
"['Sugsaisakon S.', 'Kittipongvises S.']",5,2
['Aree T.'],7,1
"['Dang C.P.', 'Weawseetong S.', 'Charoensappakit A.', 'Sae-Khow K.', 'Thong-Aram D.', 'Leelahavanichkul A.']",3,6
"['Suwattipong M.', 'Thuramonwong T.', 'Tantipoj C.', 'Fuangtharnthip P.', 'Thanakun S.', 'Khovidhunkit W.', 'Khovidhunkit S.-O.P.']",2,7
['Seeumpornroj P.'],1,1
"['Suwansawat P.', 'Jitkarnka S.']",2,2
"['Lee A.', 'Kitpanit S.', 'Chilov M.', 'Langendijk J.A.', 'Lu J.', 'Lee N.Y.']",6,6
"['Pramkratok W.', 'Yimlamai T.']",0,2
"['Thongsawang S.', 'Krataithong T.', 'ChorCharoenying S.', 'Norchai P.', 'Nokkaew N.']",1,5
"['Chakshuraksha P.', 'Apanukul S.']",0,2
"['Chienwittayakun K.', 'Suteerojntrakool O.', 'Techavichit P.', 'Bongsebandhu-Phubhakdi C.', 'Subchartanan J.', 'Tempark T.']",0,6
"['Pluck G.', 'Falconi P.E.B.']",1,2
"['Israngkul-Na-Ayuthaya I.', 'Suriyapee S.', 'Sanghamthum T.']",1,3
"['Pinyochotiwong C.', 'Chirakalwasan N.', 'Collop N.']",3,3
"['Ruenjaiman V.', 'Hirankarn N.', 'Palaga T.']",4,3
"['Madani G.', 'Lamping E.', 'Lee H.J.', 'Niimi M.', 'Mitra A.K.', 'Cannon R.D.']",4,6
"['Khlaiphuengsin A.', 'Chuaypen N.', 'Hirankarn N.', 'Avihingsanon A.', 'Crane M.', 'Lewin S.R.', 'Tangkijvanich P.']",5,7
"['Khlaiphuengsin A.', 'Chuaypen N.', 'Pinjaroen N.', 'Sirichindakul B.', 'Hirankarn N.', 'Tangkijvanich P.']",3,6
"['Nopsopon T.', 'Kittrakulrat J.', 'Takkavatakarn K.', 'Eiamsitrakoon T.', 'Kanjanabuch T.', 'Pongpirul K.']",19,6
"['Utoomprurkporn N.', 'Stott J.', 'Costafreda S.G.', 'Bamiou D.E.']",4,4
"['Ohata P.J.', 'Su Lwin H.M.', 'Han W.M.', 'Khwairakpam G.', 'Tangkijvanich P.', 'Matthews G.V.', 'Avihingsanon A.']",0,7
"['Masodsai K.', 'Lin Y.-Y.', 'Lin S.-Y.', 'Su C.-T.', 'Lee S.-D.', 'Yang A.-L.']",1,6
"['van Griensven F.', 'Janamnuaysook R.', 'Nampaisan O.', 'Peelay J.', 'Samitpol K.', 'Mills S.', 'Pankam T.', 'Ramautarsing R.', 'Teeratakulpisarn N.', 'Phanuphak P.', 'Phanuphak N.']",9,11
"['Thant S.W.', 'Morales N.P.', 'Buranasudja V.', 'Sritularak B.', 'Luechapudiporn R.']",4,5
"['Prachyachuwong K.', 'Vateekul P.']",14,2
"['Dang C.N.', 'Le-Hoai L.', 'Peansupap V.']",0,3
"['Waiyamitra P.', 'Piewbang C.', 'Techangamsuwan S.', 'Liew W.C.', 'Surachetpong W.']",23,5
"['Almutairi H.', 'Urbaniak M.D.', 'Bates M.D.', 'Jariyapan N.', 'Al-Salem W.S.', 'Dillon R.J.', 'Bates P.A.', 'Gatherera D.']",4,8
"['Oskoueian E.', 'Jahromi M.F.', 'Jafari S.', 'Shakeri M.', 'Le H.H.', 'Ebrahimi M.']",14,6
"['Wibulpolprasert W.', 'Ponsukcharoen U.', 'Junlakarn S.', 'Tongsopit S.']",1,4
"['Aimdate K.', 'Srifa A.', 'Koo-Amornpattana W.', 'Sakdaronnarong C.', 'Klysubun W.', 'Kiatphuengporn S.', 'Assabumrungrat S.', 'Wongsakulphasatch S.', 'Kaveevivitchai W.', 'Sudoh M.', 'Watanabe R.', 'Fukuhara C.', 'Ratchahat S.']",17,13
"['Aldabergenov Y.', 'Chatrabhuti A.', 'Isono H.']",4,3
['Karndumri P.'],4,1
"['Ozek J.', 'Saprungruang A.', 'Khongphatthanayothin A.']",0,3
"['Kiangkitiwan N.', 'Srikulkit K.']",9,2
"['Visitchanakun P.', 'Panpetch W.', 'Saisorn W.', 'Chatthanathon P.', 'Wannigama D.L.', 'Thim-Uam A.', 'Svasti S.', 'Fucharoen S.', 'Somboonna N.', 'Leelahavanichkul A.']",23,10
"['Narkarat P.', 'Taneepanichskul S.']",0,2
"['Udomkarnjananun S.', 'Saling A.', 'Takkavatakarn K.', 'Chattranukulchai P.', 'Tumkosit M.', 'Praditpornsilpa K.', 'Eiam-Ong S.', 'Susantitaphong P.']",1,8
"['Budsaratragoon P.', 'Jitmaneeroj B.']",8,2
"['Suebthawinkul C.', 'Thaweepolcharoen C.', 'Thuwanut P.', 'Tuntiviriyapun P.', 'Sirayapiwat P.', 'Sereepapong W.']",0,6
"['Fu Z.', 'Piumsomboon A.', 'Punnarak P.', 'Uttayarnmanee P.', 'Leaw C.P.', 'Lim P.T.', 'Wang A.', 'Gu H.']",11,8
"['Singpanomchai N.', 'Akeda Y.', 'Tomono K.', 'Tamaru A.', 'Santanirand P.', 'Ratthawongjirakul P.']",11,6
"['Buranakarl C.', 'Thammacharoen S.', 'Semsirmboon S.', 'Sutayatram S.', 'Nuntapaitoon M.', 'Dissayabutra T.', 'Katoh K.']",6,7
"['Yonghint N.', 'Neammanee K.']",1,2
"['Vreeman R.C.', 'Rakhmanina N.Y.', 'Nyandiko W.M.', 'Puthanakit T.', 'Kantor R.']",12,5
"['Luscombe C.A.', 'Avihingsanon A.', 'Supparatpinyo K.', 'Gatechompol S.', 'Han W.M.', 'Ewart G.D.', 'Thomson A.S.', 'Miller M.', 'Becker S.', 'Murphy R.L.']",4,10
"['Tontisirin N.', 'Anantsuksomsri S.']",8,2
"['Lay K.K.', 'Jeamsripong S.', 'Sunn K.P.', 'Angkititrakul S.', 'Prathan R.', 'Srisanga S.', 'Chuanchuen R.']",21,7
"['Becvar T.', 'Vojtkova B.', 'Siriyasatien P.', 'Votypka J.', 'Modry D.', 'Jahn P.', 'Bates P.', 'Carpenter S.', 'Volf P.', 'Sadlova J.']",19,10
"['Laoruengthana A.', 'Chaibhuddanugul N.', 'Rattanaprichavej P.', 'Malisorn S.', 'Tangsripong P.', 'Pongpirul K.']",2,6
"['Wasissa M.', 'Lestari F.B.', 'Salasia S.I.O.']",0,3
"['Phongsopitanun W.', 'Kanchanasin P.', 'Khanboon A.', 'Pittayakhajonwut P.', 'Suwanborirux K.', 'Tanasupawat S.']",3,6
"['Sanluang M.', 'Tayjasanant T.']",0,2
"['Putri H.E.', 'Sritularak B.', 'Chanvorachote P.']",3,3
"['Khan A.', 'Chen C.-C.', 'Lu K.-H.', 'Wibowo A.', 'Chen S.-C.', 'Ruangkanjanases A.']",10,6
"['Ali L.', 'Baloch K.A.', 'Palamanit A.', 'Raza S.A.', 'Laohaprapanon S.', 'Techato K.']",8,6
"['Tiyarattanachai T.', 'Apiparakoon T.', 'Marukatat S.', 'Sukcharoen S.', 'Geratikornsupuk N.', 'Anukulkarnkusol N.', 'Mekaroonkamol P.', 'Tanpowpong N.', 'Sarakul P.', 'Rerknimitr R.', 'Chaiteerakij R.']",13,11
"['Duangpakdee A.', 'Laomeephol C.', 'Jindatip D.', 'Thongnuek P.', 'Ratanavaraporn J.', 'Damrongsakkul S.']",5,6
"['Rungruangsak J.', 'Sangkaphet S.', 'Buranaamnuay K.', 'Pongpeng P.', 'Tummaruk P.']",3,5
"['Lay K.K.', 'Torio H.E.', 'Bitrus A.A.', 'Mala W.', 'Sinwat N.', 'Chuanchuen R.']",2,6
"['Siriwut W.', 'Jeratthitikul E.', 'Panha S.', 'Chanabun R.', 'Ngor P.B.', 'Sutcharit C.']",5,6
"['Kemthong T.', 'Sapkanarak K.', 'Rounmakok P.', 'Sing-Ayudthaya T.', 'Suriya-Arunroj L.', 'Foger F.', 'Werle M.', 'Malaivijitnond S.']",0,8
"['Aung T.N.N.', 'Aung M.N.', 'Moolphate S.', 'Koyanagi Y.', 'Ichikawa M.', 'Supakankunti S.', 'Yuasa M.']",3,7
"['Sophon N.', 'Phiwpesh C.', 'Darith S.', 'Cherdshewasart W.', 'Boonchird C.']",0,5
