authors,citedby,author_count
"['Khunmanee S.', 'Swangchan-Uthai T.', 'Suwimonteerabutr J.', 'Thiangthientham P.', 'Supappornchai S.', 'Techakumphu M.']",1,6
"['Prasertdum C.', 'Wichadakul D.']",3,2
"['Aye P.P.', 'Koontanakulvong S.', 'Long T.T.']",0,3
"['Abdurrahman A.', 'Nurulsari N.', 'Maulina H.', 'Rahman B.', 'Umam R.', 'Jermsittiparsert K.']",12,6
"['Kareemee S.', 'Suwannatthachote P.', 'Faikhamta C.']",1,3
"['Karunratanakul K.', 'Tang H.-Y.', 'Speicher D.W.', 'Chuangsuwanich E.', 'Sriswasdi S.']",23,5
"['Klanwaree N.', 'Choemprayong S.']",2,2
"['Phathanthurarux S.', 'Chantaren P.']",3,2
"['Ruengdech A.', 'Siripatrawan U.', 'Sangnark A.', 'Benedetti S.', 'Buratti S.']",7,5
"['Kruapanich C.', 'Tantisuwat A.', 'Thaveeratitham P.', 'Lertmaharit S.', 'Ubolnuar N.', 'Mathiyakom W.']",11,6
"['Angwarawong T.', 'Kanjanamekanant K.', 'Arksornnukit M.', 'Pavasant P.']",2,4
"['Pichaiaukrit W.', 'Thamrongananskul N.', 'Siralertmukul K.', 'Swasdison S.']",12,4
['Maneeintr K.'],0,1
"['Tingsarat W.', 'Lertanasit C.', 'Kongkit J.', 'Snabboon T.']",1,4
['Ongkrutraksa W.'],0,1
"['Ditmangklo B.', 'Taechalertpaisarn J.', 'Siriwong K.', 'Vilaivan T.']",16,4
['Thitimakorn T.'],4,1
"['Chayakulkheeree J.', 'Pungrassami D.', 'Prueksadee J.']",9,3
"['Wantavornprasert K.', 'Chottawornsak N.', 'Hurst C.P.', 'Asawanonda P.', 'Hansasuta P.', 'Rerknimitr P.']",2,6
"['Kittinaovarat S.', 'Pinduang W.']",0,2
"['Whangdee P.', 'Nilmoung S.', 'Pangpaiboon N.', 'Kashima D.P.']",2,4
"['Dateraksa K.', 'Sinchai S.']",3,2
"['Chaemsawang W.', 'Prasongchean W.', 'Papadopoulos K.I.', 'Ritthidej G.', 'Sukrong S.', 'Wattanaarsakit P.']",18,6
"['Choorat J.', 'Punjasawadwong Y.', 'Ratanachai P.', 'Akavipat P.', 'Rodanant O.', 'Pulnitiporn A.', 'Pravitharangul T.']",0,7
"['Thammahong A.', 'Worasilchai N.', 'Chindamporn A.']",1,3
"['Somchat C.', 'Cholitkul S.', 'Charuluxananan S.', 'Lapisatepun W.', 'Luanpholcharoenchai J.', 'Sattayopas P.', 'Dechasilaruk S.', 'Ariyanuchitkul T.', 'Tanutanud D.', 'Lawthaweesawat C.']",0,10
"['Lammasak K.', 'Kijparkorn S.', 'Angkanaporn K.']",0,3
"['Cooper C.B.', 'Sirichana W.', 'Neufeld E.V.', 'Taylor M.', 'Wang X.', 'Dolezal B.A.']",2,6
"['Nottage L.', 'Thanitcul S.']",2,2
"['Saravanabhavan M.', 'Badavath V.N.', 'Maji S.', 'Muhammad S.', 'Sekar M.']",12,5
"['Jermsittiparsert K.', 'Pintobtang P.', 'Jumnianpol S.']",3,3
"['Soonthornpipit H.', 'Yama A.', 'Jermsittiparsert K.']",0,3
"['Sinphitukkul K.', 'Manotham K.', 'Eiam-Ong S.', 'Eiam-Ong S.']",6,4
"['Sommanawat K.', 'Vipaporn T.', 'Joemsittiprasert W.']",2,3
"['Hayaza S.', 'Wahyuningsih S.P.A.', 'Susilo R.J.K.', 'Permanasari A.A.', 'Husen S.A.', 'Winarni D.', 'Punnapayak H.', 'Darmanto W.']",14,8
['Leknoi U.'],1,1
"['Prigyai N.', 'Chanmungkalakul S.', 'Ervithayasuporn V.', 'Yodsin N.', 'Jungsuttiwong S.', 'Takeda N.', 'Unno M.', 'Boonmak J.', 'Kiatkamjornwong S.']",23,9
"['Suttisuwan R.', 'Phunpruch S.', 'Saisavoey T.', 'Sangtanoo P.', 'Thongchul N.', 'Karnchanatat A.']",8,6
"['Ruangkanjanases A.', 'Vikitset N.']",0,2
"['Saengon P.', 'Maneechote K.', 'Sawasdee A.']",0,3
"['Eklof D.', 'Fischer A.', 'Ektarawong A.', 'Jaworski A.', 'Pell A.J.', 'Grins J.', 'Simak S.I.', 'Alling B.', 'Wu Y.', 'Widom M.', 'Scherer W.', 'Haussermann U.']",3,12
"['Suttiwichienchot A.', 'Sampattavanija S.']",1,2
"['Hanprathet N.', 'Lertmaharit S.', 'Lohsoonthorn V.', 'Rattananupong T.', 'Ammaranond P.', 'Jiamjarasrangsi W.']",2,6
"['Pratipanawatr T.', 'Satirapoj B.', 'Ongphiphadhanakul B.', 'Suwanwalaikorn S.', 'Nitiyanant W.']",8,5
"['Lundberg A.', 'Osborne R.', 'Ancuta K.', 'Stasiewicz-Bienkowska A.']",3,4
"['Duval M.', 'Fang F.', 'Suraprasit K.', 'Jaeger J.-J.', 'Benammi M.', 'Chaimanee Y.', 'Cibanal J.I.', 'Grun R.']",13,8
"['Jesse F.F.A.', 'Peter I.D.', 'Chung E.L.T.', 'Tukiran N.', 'Bitrus A.A.', 'Hambali I.U.', 'Paul B.T.', 'Amira N.A.', 'Lila M.A.M.']",1,9
"['Lundberg A.', 'Ancuta K.', 'Stasiewicz-Bienkowska A.']",6,3
['Ancuta K.'],0,1
"['Romprasert S.', 'Jermsittiparsert K.']",41,2
"['Charuchaibovorn S.', 'Sanprasert V.', 'Sutthanont N.', 'Hu Y.', 'Abraham A.', 'Ostroff G.R.', 'Aroian R.V.', 'Jaleta T.G.', 'Lok J.B.', 'Nuchprayoon S.']",3,10
"['Sansila P.', 'Ruangrungsi N.', 'Eungpinichpong W.', 'Buakate L.']",0,4
"['Tankitjanon P.', 'Palanuvej C.', 'Krobpradit B.', 'Ruangrungsi N.']",2,4
"['Mopoung K.', 'Sanorpim S.']",1,2
"['Aschenbrenner M.', 'Thamrongthanyalak A.']",4,2
"['Thongpan I.', 'Suntronwong N.', 'Vichaiwattana P.', 'Wanlapakorn N.', 'Vongpunsawad S.', 'Poovorawan Y.']",15,6
"['Waldrop M.', 'Amornvit J.', 'Pierson C.R.', 'Boue D.R.', 'Sahenk Z.']",7,5
"['Booncharoen A.', 'Visessanguan W.', 'Kuncharoen N.', 'Yiamsombut S.', 'Santiyanont P.', 'Mhuantong W.', 'Charoensri S.', 'Rojsitthisak P.', 'Tanasupawat S.']",9,9
"['Aranchaiya C.', 'Lothongkum A.W.', 'Lothongkum G.']",0,3
"['Satitpitakul V.', 'Uramphorn N.', 'Kasetsuwan N.']",5,3
"['Hotrawaisaya C.', 'Pakvichai V.', 'Sriyakul T.']",7,3
"['Panichayakorn T.', 'Jermsittiparsert K.']",19,2
"['Siriyanun S.', 'Mukem A.', 'Jermsittiparsert K.']",14,3
"['Roomruangwong C.', 'Carvalho A.F.', 'Comhaire F.', 'Maes M.']",13,4
"['Kumar V.', 'Lakkaboyana S.K.', 'Sharma N.', 'Abdelaal A.S.', 'Maitra S.S.', 'Pant D.']",7,6
"['Inthachart K.', 'Manotham K.', 'Eiam-Ong S.', 'Eiam-Ong S.']",1,4
"['Urumarudappa S.K.J.', 'Tungphatthong C.', 'Sukrong S.']",13,3
"['Posuwan N.', 'Vuthitanachot V.', 'Chinchai T.', 'Wasitthankasem R.', 'Wanlapakorn N.', 'Poovorawan Y.']",9,6
"['Kaewkrasaesin C.', 'Buranasupkajorn P.', 'Piriyawat P.', 'Sunthornyothin S.', 'Snabboon T.']",1,5
"['Yama A.', 'Mukem A.', 'Jermsittiparsert K.']",3,3
"['Angsuwatcharakon P.', 'Kulpatcharapong S.', 'Ridtitid W.', 'Boonmee C.', 'Piyachaturawat P.', 'Kongkam P.', 'Pareesri W.', 'Rerknimitr R.']",23,8
"['Tuanthap S.', 'Vongpunsawad S.', 'Phupolphan C.', 'Duang-In A.', 'Wattanaphansak S.', 'Assavacheep P.', 'Theamboonlers A.', 'Luengyosluechakul S.', 'Amonsin A.', 'Poovorawan Y.']",3,10
"['Phunphoem S.', 'Saravari O.', 'Supaphol P.']",6,3
"['Suvanprakorn P.', 'Tongyen T.', 'Prakhongcheep O.', 'Laoratthaphong P.', 'Chanvorachote P.']",8,5
"['Chowjarean V.', 'Prueksasit T.', 'Joyjamras K.', 'Chanvorachote P.']",6,4
"['Thanapirom K.', 'Suksawatamnuay S.', 'Sukeepaisarnjaroen W.', 'Tangkijvanich P.', 'Thaimai P.', 'Wasitthankasem R.', 'Poovorawan Y.', 'Komolmit P.']",9,8
"['Mukem A.', 'Yama A.', 'Jermsittiparsert K.']",0,3
"['Nopvichai C.', 'Charoenwongpaiboon T.', 'Luengluepunya N.', 'Ito K.', 'Muanprasat C.', 'Pichyangkura R.']",17,6
"['Khaoprasert S.', 'Lertkhachonsuk R.']",0,2
"['Erjongmanee S.', 'Bunyavejchevin S.']",0,2
"['Chindanonda C.', 'Saramul S.', 'Bhattarakosol P.', 'Piumsomboon A.']",0,4
"['Chalopagorn P.', 'Manotaya S.']",0,2
"['Changsiripun C.', 'Tokavanich N.', 'Almeida F.R.']",1,3
"['Arunratsamee P.', 'Bunyavejchevin S.']",0,2
"['Boonsom S.', 'Tassaneeyakul W.', 'Wongratanacheewin S.', 'Kaewraemruaen C.', 'Vannaprasaht S.']",1,5
['Brauer J.'],1,1
['Buaphet P.'],1,1
"['Seangpraw K.', 'Auttama N.', 'Kumar R.', 'Somrongthong R.', 'Tonchoy P.', 'Panta P.']",4,6
"['Chanjaradwichai S.', 'Na-Songkhla J.', 'Chiasiriphan T.']",4,3
"['Wadeng I.', 'Saengkaew P.', 'Yordsri V.', 'Thanachayanont C.', 'Nuntawong N.']",2,5
"['Kunpalin Y.', 'Sirisabya A.', 'Chaithongwongwatthana S.']",0,3
['Phupong V.'],0,1
"['Wongpithayadisai R.', 'Pitakarnnop J.']",0,2
"['Oranratanaphan S.', 'Phoolcharoen N.', 'Ariyasriwatana C.', 'Worasethsin P.']",2,4
"['Piyacomn Y.', 'Kasetsuwan N.', 'Puangsricharern V.', 'Reinprayoon U.', 'Satitpitakul V.', 'Chantaren P.']",5,6
"['Jitjamnong J.', 'Luengnaruemitchai A.', 'Samanwonga N.', 'Chuaykarn N.']",9,4
"['Chanthapatchot W.', 'Satjarak A.']",1,2
"['Pruksakorn V.', 'Pongsachareonnont P.', 'Assavapongpaiboon B.', 'Pornvijitpisarn S.', 'Rojanapongpan P.']",0,5
"['Jutapakdeekul W.', 'Kulaputana O.']",1,2
"['Sangvirotjanapat S.', 'Triboun P.', 'Newman M.', 'Denduangboriphant J.']",0,4
"['Yuberti', 'Latifah S.', 'Anugrah A.', 'Saregar A.', 'Misbah', 'Jermsittiparsert K.']",32,6
"['Sumphaongern T.', 'Nilyam P.']",1,2
"['Sukonthamarn K.', 'Rerkmoung S.', 'Konjen N.', 'Charoenlimprasert J.', 'Sriaoum S.']",3,5
"['Chakrapan Na Ayudhya K.', 'Chakrapan Na Ayudhya V.', 'Tipsuwannakul P.', 'Thongvitokomarn S.', 'Tangsirapat V.', 'Kongon P.', 'Thananon J.', 'Sookpotarom S.', 'Sookpotarom P.', 'Vejchapipat P.']",0,10
"['Kongon P.', 'Tangsirapat V.', 'Ohmpornuwat V.', 'Sumtong K.', 'Chakrapan Na Ayudhya V.', 'Chakrapan Na Ayudhya K.', 'Sookpotarom P.', 'Vejchapipat P.']",0,8
"['Chienwattanasook K.', 'Wattanapongphasuk S.', 'Prianto A.L.', 'Jermsittiparsert K.']",40,4
"['Pongtaveekan N.', 'Thammajaree P.', 'Piyamongkala K.', 'Pongstabodee N.', 'Manguiam V.L.R.']",2,5
"['Moreira E.G.', 'Boll K.M.', 'Correia D.G.', 'Soares J.F.', 'Rigobello C.', 'Maes M.']",30,6
"['Jimlim P.', 'Tsuppayakorn-Aek P.', 'Pakornchote T.', 'Ektarawong A.', 'Pinsook U.', 'Bovornratanaraks T.']",9,6
"['Xue Z.', 'Zhang X.', 'Qin J.', 'Liu R.']",58,4
"['Eng L.L.', 'Vichitsarawong T.']",1,2
"['Kawai T.', 'Son D.', 'Miyahara Y.']",1,3
"['Thamarux P.', 'Suppasri A.', 'Leelawat N.', 'Matsuoka M.', 'Imamura F.']",5,5
"['Wannaviroj A.', 'Sriburi T.']",0,2
"['Warnphen H.', 'Supakata N.', 'Kanokkantapong V.']",5,3
"['Chawaloesphonsiya N.', 'Wongwailikhit K.', 'Bun S.', 'Painmanakul P.']",5,4
"['Aowphol A.', 'Yodthong S.', 'Rujirawan A.', 'Thirakhupt K.']",3,4
"['Limsakul A.', 'Kachenchart B.', 'Singhruck P.', 'Saramul S.', 'Santisirisomboon J.', 'Apipattanavis S.']",5,6
"['Boonthavornsatien S.', 'Wiwattanadate D.']",1,2
"['Rungamornrat J.', 'Nguyen S.N.', 'Wongthongsiri S.', 'Panupattanapong K.', 'Senjuntichai T.', 'Nguyen T.B.']",1,6
"['Chaiwang P.', 'Chalermsinsuwan B.', 'Piumsomboon P.']",2,3
"['Paveenchana C.', 'Phumchusri N.']",2,2
"['Oonsiri P.', 'Wisetrinthong M.', 'Chitnok M.', 'Saksornchai K.', 'Suriyapee S.']",10,5
"['Yaowaluk T.', 'Senanarong V.', 'Limwongse C.', 'Boonprasert R.', 'Kijsanayotin P.']",13,5
"['Wiangnon J.', 'Srisatit T.', 'Popradit A.']",1,3
"['Techawiwattanaboon T.', 'Barnier-Quer C.', 'Palaga T.', 'Jacquet A.', 'Collin N.', 'Sangjun N.', 'Komanee P.', 'Piboonpocanun S.', 'Patarakul K.']",11,9
"['Angwarawong T.', 'Kanjanamekanant K.', 'Angwaravong O.', 'Pavasant P.']",0,4
"['Rattanapisit C.', 'Chaiwutikornwanich A.']",0,2
"['Bagnall R.G.', 'Soopunyo W.']",1,2
"['Ubolnuar N.', 'Tantisuwat A.', 'Thaveeratitham P.', 'Lertmaharit S.', 'Kruapanich C.', 'Mathiyakom W.']",35,6
"['Martin A.', 'Ratitamkul T.', 'Abels K.', 'Adger D.', 'Culbertson J.']",7,5
['Muthitacharoen A.'],2,1
"['Prasitlumkum N.', 'Sirinvaravong N.', 'Limpruttidham N.', 'Rattanawong P.', 'Tom E.', 'Kanitsoraphan C.', 'Chongsathidkiet P.', 'Boondarikpornpant T.']",5,8
"['Chanthap N.', 'Wasanasomsithi P.']",5,2
"['Supasitthumrong T.', 'Tunvirachaisakul C.', 'Aniwattanapong D.', 'Tangwongchai S.', 'Chuchuen P.', 'Tawankanjanachot I.', 'Snabboon T.', 'Hemrungrojn S.', 'Carvalho A.F.', 'Maes M.']",7,10
"['Suwannasom N.', 'Smuda K.', 'Kloypan C.', 'Kaewprayoon W.', 'Baisaeng N.', 'Boonla C.', 'Georgieva R.', 'Baumler H.']",1,8
"['Songsantiphap C.', 'Asawanonda P.']",7,2
"['Gerdprasert O.', 'Choomchuay N.', 'Chantong B.', 'Sutanthavibul N.', 'Meksuriyen D.', 'Nusuetrong P.']",4,6
"['Songsantiphap C.', 'Asawanonda P.']",1,2
"['Teerasarunyanon R.', 'Wilkins L.C.', 'Park G.', 'Gabbai F.P.']",5,4
"['Samitthiwetcharong S.', 'Chavalparit O.']",9,2
"['Limphitakphong N.', 'Chaikatetham N.', 'Khaimook T.', 'Chavalparit O.']",3,4
"['Ainnoun M.', 'Aranyakananda P.', 'Petsom A.']",0,3
"['Tansatit T.', 'Phumyoo T.', 'Jitaree B.']",0,3
"['Morini G.', 'Tummaruk P.', 'De Rensis F.']",2,3
"['Lekhapan P.', 'Anamthawat-Jonsson K.', 'Chokchaichamnankit P.']",1,3
"['Kakudo K.', 'Bychkov A.', 'Abelardo A.', 'Keelawat S.', 'Kumarasinghe P.']",15,5
"['Pearodwong P.', 'Tretipskul C.', 'Soede N.M.', 'Tummaruk P.']",12,4
"['Lombardini E.', 'Haetrakul T.', 'Kuit S.H.', 'Chansue N.']",0,4
"['Roy K.', 'Debnath S.C.', 'Pongwisuthiruchte A.', 'Potiyaraj P.']",11,4
"['Tangsongcharoen T.', 'Issaravanich S.', 'Palanuvej C.', 'Ruangrungsi N.']",3,4
"['Sae-Lim P.', 'Jermsittiparsert K.']",55,2
"['Prueksapanich P.', 'Luangsukrerk T.', 'Pittayanon R.', 'Sanpavat A.', 'Rerknimitr R.']",3,5
"['Xiong L.', 'Charidimou A.', 'Pasi M.', 'Boulouis G.', 'Pongpitakmetha T.', 'Schirmer M.D.', 'Singh S.', 'Benson E.', 'Gurol E.M.', 'Rosand J.', 'Greenberg S.M.', 'Biffi A.', 'Viswanathan A.']",9,13
"['Panploo K.', 'Chalermsinsuwan B.', 'Poompradub S.']",19,3
"['Thunyodom S.', 'Kalpravidh M.', 'Kalpravidh C.', 'Banlunara W.', 'Brikshavana P.']",1,5
"['Hunprasit V.', 'Tanrattana C.', 'Pengpis S.']",1,3
"['Tospitakkul P.', 'Kraomkaew K.', 'Thammasin K.', 'Uttarak P.', 'Nuntapaitoon M.', 'De Rensis F.', 'Tummaruk P.']",12,7
"['Pauwels R.', 'Horner K.', 'Vassileva J.', 'Rehani M.M.']",20,4
"['Wongsothorn A.', 'Yordchim S.', 'Thitivesa D.', 'Pongsurapipa S.']",3,4
['Jitpraneechai N.'],3,1
"['Chareonkul C.', 'Wijitsopon R.']",0,2
"['Tangboriboon N.', 'Takkire R.', 'Sangwan W.', 'Changkhamchom S.', 'Sirivat A.']",5,5
"['Obada D.O.', 'Kuburi L.S.', 'Dauda M.', 'Dodoo-Arhin D.', 'Iorpenda M.J.', 'Hou Y.', 'Balogun M.B.', 'Iliyasu I.', 'Umaru S.', 'Bansod N.D.', 'Jimoh A.A.']",3,11
"['Thongtong T.', 'Srioutai J.']",3,2
"['Leelachao S.', 'Thongsiri V.', 'Visuttipitukul P.']",2,3
"['Nararak A.', 'Wangyao P.', 'Rojhirunsakool T.', 'Lothongkum G.']",9,4
"['Jaruratchataphun J.', 'Wangyao P.', 'Rojhirunsakool T.', 'Lothongkum G.']",1,4
"['Bongsebandhu-Phubhakdi C.', 'Tempark T.', 'Jakchairoongruang K.', 'Supornsilpchai V.']",1,4
"['Dunkoksung W.', 'Vardhanabhuti N.', 'Siripong P.', 'Jianmongkol S.']",9,4
"['Ngo I.', 'Srisuriyachai F.', 'Sasaki K.', 'Sugai Y.', 'Nguele R.']",6,5
"['Vilaiyuk S.', 'Lerkvaleekul B.', 'Soponkanaporn S.', 'Setthaudom C.', 'Buranapraditkun S.']",12,5
"['Wandondaeng T.', 'Autthanit C.', 'Jongsomjit B.', 'Praserthdam P.']",0,4
"['Sutthichaimethee P.', 'Chatchorfa A.', 'Suyaprom S.']",9,3
"['Khongthip Y.', 'Manchana T.', 'Oranratanaphan S.', 'Lertkhachonsuk R.']",2,4
"['Soponpong S.', 'Amparyup P.', 'Kawai T.', 'Tassanakajon A.']",7,4
"['Leenakitti N.', 'Pongpairoj N.']",0,2
"['Putcharoen O.', 'Pleumkanitkul S.', 'Chutinet A.', 'Vongsayan P.', 'Samajarn J.', 'Sophonphan J.', 'Kerr S.J.', 'Hiransuthikul A.', 'Siwamogsatham S.', 'Ruxrungtham K.', 'Avihingsanon A.']",7,11
"['Aumnate C.', 'Rudolph N.', 'Sarmadi M.']",54,3
"['Chung E.L.T.', 'Jesse F.F.A.', 'Bitrus A.A.', 'Peter I.D.', 'Amira N.A.', 'Paul B.T.', 'Hambali I.U.', 'Lila M.A.M.', 'Norsidin M.J.']",3,9
"['Supapan J.', 'Chutima P.']",3,2
"['Kunthiphun S.', 'Wattanagonniyom T.', 'Endoh R.', 'Takashima M.', 'Ohkuma M.', 'Tanasupawat S.', 'Savarajara A.']",4,7
"['Mekchay P.', 'Ingrungruanglert P.', 'Suphapeetiporn K.', 'Sosothikul D.', 'Ji-Au W.', 'Maneesri Le Grand S.', 'Israsena N.', 'Rojnuckarin P.']",6,8
"['Kuncharoen N.', 'Kudo T.', 'Yuki M.', 'Okuma M.', 'Pittayakhajonwut P.', 'Tanasupawat S.']",3,6
"['Vo T.T.', 'Poovorawan K.', 'Charoen P.', 'Soonthornworasiri N.', 'Nontprasert A.', 'Kittitrakul C.', 'Phumratanaprapin W.', 'Tangkijvanich P.']",18,8
"['Tangtanatakul P.', 'Klinchanhom S.', 'Sodsai P.', 'Sutichet T.', 'Promjeen C.', 'Avihingsanon Y.', 'Hirankarn N.']",44,7
"['Dangintawat P.', 'Apinun J.', 'Huanmanop T.', 'Agthong S.', 'Chentanez V.']",2,5
"['Yoknoi N.', 'Paphavasit N.', 'Kettratad J.', 'Tongnunui P.']",2,4
"['Hoshino T.', 'Azuma M.', 'Yamada Y.', 'Titapiwatanakun V.', 'Fujii M.Y.', 'Yamamoto Y.', 'Koide T.', 'Fukami T.']",3,8
"['Khumtong C.', 'Taneepanichskul N.']",7,2
"['Chandran N.', 'Chongchitmate W.', 'Ostrovsky R.', 'Visconti I.']",1,4
"['Rodbundith T.', 'Suthiwartnarueput K.', 'Pornchaiwiseskul P.']",1,3
"['Kwoji I.D.', 'Musa J.A.', 'Daniel N.', 'Mohzo D.L.', 'Bitrus A.A.', 'Ojo A.A.', 'Ezema K.U.']",10,7
"['Wai S.S.', 'Abdul-Aziz S.', 'Bitrus A.A.', 'Zunita Z.', 'Abu J.']",5,5
"['Kongpolprom N.', 'Cholkraisuwat J.']",2,2
"['Bitrus A.A.', 'Mshelia P.A.', 'Kwoji I.D.', 'Goni M.D.', 'Jajere S.M.']",5,5
"['Tanyavutti A.', 'Anuntavoranich P.', 'Nuttavuthisit K.']",0,3
"['Kaewbuddee C.', 'Kidkhunthod P.', 'Chanlek N.', 'Khunphonoi R.', 'Wantala K.']",8,5
"['Quicke D.L.J.', 'Ward D.F.', 'Butcher B.A.']",2,3
"['Kitsanapun A.', 'Yamarat K.']",4,2
"['Intang K.', 'Khaodhiar S.', 'Attaphong C.']",0,3
"['Amelkina O.', 'Tanyapanyachon P.', 'Thongphakdee A.', 'Chatdarong K.']",9,4
"['Quicke D.L.J.', 'van Achterberg K.', 'Ward D.', 'Butcher B.A.']",4,4
"['Sutcharit C.', 'Backeljau T.', 'Panha S.']",4,3
"['Baskerville A.L.', 'King A.W.', 'Cox H.']",16,3
"['Noopan S.', 'Unchui P.', 'Techotinnakorn S.', 'Ampornaramveth R.S.']",10,4
"['Techo S.', 'Shiwa Y.', 'Tanaka N.', 'Fujita N.', 'Miyashita M.', 'Shibata C.', 'Booncharoen A.', 'Tanasupawat S.']",6,8
['Sooksaen P.'],0,1
"['Krittayaphong R.', 'Phrommintikul A.', 'Boonyaratvej S.', 'Ayudhya R.K.N.', 'Tatsanavivat P.', 'Komoltri C.', 'Sritara P.']",3,7
"['Harachai K.', 'Qin J.', 'Boonyongmaneerat Y.', 'Jaroenapibal P.']",4,4
"['Thiamtawan S.', 'Pongpairoj N.']",1,2
"['Draiko C.V.', 'Yamarat K.', 'Panza A.', 'Draleru J.']",7,4
"['Senarat S.', 'Kettratad J.', 'Kangwanrangsan N.', 'Jiraungkoorskul W.', 'Plumley F.G.', 'Amano M.', 'Shimizu A.', 'Boonyoung P.', 'Kaneko G.']",1,9
"['Koohi N.', 'Vickers D.A.', 'Utoomprurkporn N.', 'Werring D.J.', 'Bamiou D.-E.']",6,5
"['Suea-Ngam A.', 'Howes P.D.', 'Srisa-Art M.', 'Demello A.J.']",83,4
"['Wipoosanapan P.', 'Kangsadalampai K.', 'Tongyonk L.']",0,3
['Tanodomdej P.'],2,1
['Bausch R.D.'],7,1
"['Akahat N.', 'Suttawet C.', 'Sirisunhirun S.', 'Pintobtang P.']",0,4
"['Kewcharoen J.', 'Kittipibul V.', 'Suttirut P.', 'Lertsuwunseri V.', 'Athisakul S.', 'Chaipromprasit J.', 'Buddhari W.', 'Udayachalerm W.', 'Srimahachota S.', 'Ariyachaipanich A.']",0,10
"['Charoenwongpaiboon T.', 'Pichyangkura R.', 'Field R.A.', 'Prousoontorn M.H.']",11,4
"['Somboonna N.', 'Choopara I.']",4,2
"['Karnjanasomwong J.', 'Thawesaengskulthai N.']",5,2
"['Kaewprasert S.', 'Jiamsanguanwong A.']",0,2
"['Phomikhet P.', 'Lorliam W.', 'Thaniyavarn S.', 'Tanasupawat S.', 'Savarajara A.']",4,5
"['Choonong R.', 'Sermpradit W.', 'Kitisripanya T.', 'Sritularak B.', 'Putalun W.']",13,5
['Bowornwathana B.'],0,1
"['Wannawiset S.', 'Tangjitsitcharoen S.']",0,2
"['Promjun S.', 'Jarumaneeroj P.']",0,2
"['Martynov A.', 'Mehrotra R.', 'Chavanich S.', 'Nakano R.', 'Kashio S.', 'Lundin K.', 'Picton B.', 'Korshunova T.']",13,8
"['Gumert M.D.', 'Tan A.', 'Malaivijitnond S.']",4,3
"['Roomruangwong C.', 'Carvalho A.F.', 'Geffard M.', 'Maes M.']",12,4
"['Limpuangthip N.', 'Somkotra T.', 'Arksornnukit M.']",16,3
"['Seenama C.', 'Thamlikitkul V.', 'Ratthawongjirakul P.']",31,3
"['Lapo P.', 'Inmutto N.', 'Tanaka H.', 'Suksom D.']",2,4
"['Duangthongyou T.', 'Rattanakam R.', 'Chainok K.', 'Suramitr S.', 'Tuntulani T.', 'Wannalerse B.']",0,6
"['Sawutdeechaikul P.', 'Jiangchareon B.', 'Wanichwecharungruang S.', 'Palaga T.']",8,4
"['Rakthai T.', 'Aujirapongpan S.', 'Suanpong K.']",14,3
"['Chalertpet K.', 'Pin-On P.', 'Aporntewan C.', 'Patchsung M.', 'Ingrungruanglert P.', 'Israsena N.', 'Mutirangura A.']",13,7
"['Song J.-C.', 'Suwanprateeb J.', 'Sae-Lee D.', 'Sosakul T.', 'Pitiphat W.', 'Prajaneh S.', 'Kositbowornchai S.', 'Putraphan B.']",7,8
"['Pichaiwong W.', 'Homsuwan W.', 'Leelahavanichkul A.']",10,3
"['Kwankajonwong N.', 'Ongprakobku C.', 'Qureshi S.P.', 'Watanatada P.', 'Thanprasertsuk S.', 'Bongsebandhu-phubhakdi S.']",2,6
"['Opartpunyasarn P.', 'Suwanpimolkul G.']",1,2
"['Smitkarn P.', 'Subbalekha K.', 'Mattheos N.', 'Pimkhaokham A.']",86,4
"['Tangboriboon N.', 'Moonsri S.', 'Netthip A.', 'Sangwan W.', 'Sirivat A.']",11,5
"['Patipong T.', 'Hibino T.', 'Waditee-Sirisattha R.', 'Kageyama H.']",10,4
"['Sooklert K.', 'Nilyai S.', 'Rojanathanes R.', 'Jindatip D.', 'Sae-Liang N.', 'Kitkumthorn N.', 'Mutirangura A.', 'Sereemaspun A.']",22,8
"['Daosud W.', 'Kittisupakorn P.', 'Fikar M.', 'Lucia S.', 'Paulen R.']",3,5
"['Lueangarun S.', 'Tempark T.']",0,2
"['Lertvipapath P.', 'Puttilerpong C.', 'Werarak P.', 'Chakorn T.', 'Angkasekwinai N.', 'Noppakusomboon N.', 'Monsomboon A.']",0,7
"['Sooklert K.', 'Wongjarupong A.', 'Cherdchom S.', 'Wongjarupong N.', 'Jindatip D.', 'Phungnoi Y.', 'Rojanathanes R.', 'Sereemaspun A.']",13,8
"['Syazali M.', 'Putra F.G.', 'Rinaldi A.', 'Utami L.F.', 'Widayanti W.', 'Umam R.', 'Jermsittiparsert K.']",80,7
"['Rattanachitthawat N.', 'Pinkhien T.', 'Opanasopit P.', 'Ngawhirunpat T.', 'Chanvorachote P.']",13,5
"['Kittipibul V.', 'Rattanawong P.', 'Kewcharoen J.', 'Chongsathidkiet P.', 'Vutthikraivit W.', 'Kanjanahattakij N.']",7,6
"['Pinthong P.', 'Praserthdam P.', 'Jongsomjit B.']",6,3
"['Thongchom C.', 'Lenwari A.', 'Aboutaha R.S.']",13,3
"['Pansook S.', 'Incharoensakdi A.', 'Phunpruch S.']",17,3
"['Nhnhkorn Z.', 'Amparyup P.', 'Kawai T.', 'Tassanakajon A.']",5,4
